#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.671 eV
  -6.810  0.9291E+00  0.2438E+01
  -6.800  0.9682E+00  0.2448E+01
  -6.790  0.9982E+00  0.2458E+01
  -6.780  0.1018E+01  0.2468E+01
  -6.770  0.1027E+01  0.2479E+01
  -6.760  0.1024E+01  0.2489E+01
  -6.750  0.1010E+01  0.2499E+01
  -6.740  0.9836E+00  0.2509E+01
  -6.730  0.9469E+00  0.2518E+01
  -6.720  0.9004E+00  0.2527E+01
  -6.710  0.8455E+00  0.2536E+01
  -6.700  0.7838E+00  0.2543E+01
  -6.690  0.7172E+00  0.2551E+01
  -6.680  0.6475E+00  0.2557E+01
  -6.670  0.5768E+00  0.2563E+01
  -6.660  0.5070E+00  0.2568E+01
  -6.650  0.4399E+00  0.2572E+01
  -6.640  0.3772E+00  0.2576E+01
  -6.630  0.3203E+00  0.2579E+01
  -6.620  0.2701E+00  0.2582E+01
  -6.610  0.2274E+00  0.2584E+01
  -6.600  0.1925E+00  0.2586E+01
  -6.590  0.1655E+00  0.2588E+01
  -6.580  0.1461E+00  0.2589E+01
  -6.570  0.1339E+00  0.2591E+01
  -6.560  0.1281E+00  0.2592E+01
  -6.550  0.1280E+00  0.2593E+01
  -6.540  0.1329E+00  0.2595E+01
  -6.530  0.1419E+00  0.2596E+01
  -6.520  0.1546E+00  0.2598E+01
  -6.510  0.1705E+00  0.2599E+01
  -6.500  0.1892E+00  0.2601E+01
  -6.490  0.2107E+00  0.2603E+01
  -6.480  0.2351E+00  0.2606E+01
  -6.470  0.2627E+00  0.2608E+01
  -6.460  0.2936E+00  0.2611E+01
  -6.450  0.3283E+00  0.2614E+01
  -6.440  0.3671E+00  0.2618E+01
  -6.430  0.4100E+00  0.2622E+01
  -6.420  0.4571E+00  0.2627E+01
  -6.410  0.5081E+00  0.2632E+01
  -6.400  0.5626E+00  0.2637E+01
  -6.390  0.6197E+00  0.2644E+01
  -6.380  0.6784E+00  0.2650E+01
  -6.370  0.7374E+00  0.2658E+01
  -6.360  0.7952E+00  0.2666E+01
  -6.350  0.8503E+00  0.2674E+01
  -6.340  0.9010E+00  0.2683E+01
